fault_id,source_name,fault_no,event_date,trip_datetime,event_date_key,trip_time_key,location_primary,locations_all,apparatus_concat,comments_concat,text_corpus,system_type,substation_area,weather,reporter,voltage_level_kv,voltage_levels_all,row_count,unique_apparatus_count,max_downtime_hours,mean_downtime_hours,min_reclose_delay_hours,max_reclose_delay_hours,any_reclosed_clock,any_reclosed_arc,has_comments,mixed_operational_labels,row_operational_labels,stage1_operational_label,stage1_binary_label,is_chrono_anomaly,anomaly_reason,event_hour,event_weekday,event_month,season,mentions_overcurrent,mentions_earth_fault,mentions_phase,mentions_three_phase,mentions_buchholz,mentions_diff,mentions_voltage_issue,mentions_trip_failure
system::082/23::2023-03-15::16:35,system,082/23,2023-03-15,2023-03-15 16:35:00,2023-03-15,16:35,Thamaga,Thamaga,Thamaga - Jwaneng 132 line 1 CB 305,1-phase trip + ARC,1-phase trip + arc thamaga - jwaneng 132 line 1 cb 305,Transmission,South,cloudy,bonno,132.0,132,1,1,0.0,0.0,,,False,True,True,False,transient,transient,Non-permanent,False,,16,2,3,autumn,0,0,1,0,0,0,0,0
system::087/23::2023-03-15::17:52,system,087/23,2023-03-15,2023-03-15 17:52:00,2023-03-15,17:52,Tlokweng,Tlokweng,Tlokweng 132/11 Transformer 1: LV CB 1HO,"O/C trip, Master trip","o/c trip, master trip tlokweng 132/11 transformer 1: lv cb 1ho",Distribution,South,clear,tlokweng,11.0,11,1,1,0.8,0.8,0.8,0.8,True,False,True,False,permanent,permanent,Permanent,False,,17,2,3,autumn,1,0,0,0,0,0,0,0
system::105/23::2023-03-19::14:34,system,105/23,2023-03-19,2023-03-19 14:34:00,2023-03-19,14:34,Morupule A,Morupule A,MORP A - Serule 220 Line CB L15,"Distance Zone 1 & 2, 3-phase trip + L/O","distance zone 1 & 2, 3-phase trip + l/o morp a - serule 220 line cb l15",Transmission,Central,rainy/stormy,scada,220.0,220,1,1,0.77,0.77,0.7666666666666667,0.7666666666666667,True,False,True,False,permanent,permanent,Permanent,False,,14,6,3,autumn,0,0,1,0,0,0,0,0
system::085/23::2023-03-21::13:52,system,085/23,2023-03-21,2023-03-21 13:52:00,2023-03-21,13:52,Orapa,Orapa,Letlhakane - Karowe 132 Line CB 305,"3-phase trip, distance to fault 48.2km, load loss reported","3-phase trip, distance to fault 48.2km, load loss reported letlhakane - karowe 132 line cb 305",Transmission,North,rainy/stormy,orapa,132.0,132,1,1,0.7,0.7,0.7333333333333333,0.7333333333333333,True,False,True,False,permanent,permanent,Permanent,False,,13,1,3,autumn,0,0,1,0,0,0,0,0
system::089/23::2023-03-22::13:52,system,089/23,2023-03-22,2023-03-22 13:52:00,2023-03-22,13:52,Hydromet,Hydromet,Hydromet - Phoenix 66 Line 1 CB 505,"E/F protection (Red phase), A=2378A, G=2174A","e/f protection (red phase), a=2378a, g=2174a hydromet - phoenix 66 line 1 cb 505",Sub-Transmission,North,clear,garebatho,66.0,66,1,1,0.73,0.73,0.7333333333333333,0.7333333333333333,True,False,True,False,permanent,permanent,Permanent,False,,13,2,3,autumn,0,1,1,0,0,0,0,0
system::096/23::2023-03-31::06:02,system,096/23,2023-03-31,2023-03-31 06:02:00,2023-03-31,06:02,Woodhall,Woodhall,Woodhall 132/33 TRF 3: HV CB 310 & LV CB H30,No time reclosed likely no restoration indication; breaker sequence: Tripped,no time reclosed likely no restoration indication; breaker sequence: tripped woodhall 132/33 trf 3: hv cb 310 & lv cb h30,Distribution,South,cloudy,scada,33.0,33,1,1,0.0,0.0,,,False,True,True,False,transient,transient,Non-permanent,False,,6,4,3,autumn,0,0,0,0,0,0,0,1
system::097/23::2023-03-31::08:29,system,097/23,2023-03-31,2023-03-31 08:29:00,2023-03-31,08:29,Gabane South,Gabane South,Gabane South - Dwaarsberg 132 Line CB 105,"Imp trip Z1, Z2, DTTS, 3-phase trip + L/O","imp trip z1, z2, dtts, 3-phase trip + l/o gabane south - dwaarsberg 132 line cb 105",Transmission,South,clear,kololo,132.0,132,1,1,0.183,0.183,0.1833333333333333,0.1833333333333333,True,False,True,False,sustained,sustained,Non-permanent,False,,8,4,3,autumn,0,0,1,0,0,0,0,0
system::106/23::2023-03-31::15:40,system,106/23,2023-03-31,2023-03-31 15:40:00,2023-03-31,15:40,Makoba,Makoba,Makoba - Samochima 132 Line CB 105,"General trip, Impedance Zone 1, Bus CB Fail, ARC initiated","general trip, impedance zone 1, bus cb fail, arc initiated makoba - samochima 132 line cb 105",Transmission,North West,rainy/stormy,scada,132.0,132,1,1,1.03,1.03,1.0333333333333334,1.0333333333333334,True,False,True,False,permanent,permanent,Permanent,False,,15,4,3,autumn,0,0,0,0,0,0,0,0
system::107/23::2023-03-31::17:38,system,107/23,2023-03-31,2023-03-31 17:38:00,2023-03-31,17:38,Mmakgodumo,Mmakgodumo,Mmakgodumo - Thamaga 132 Line CB 205,"Zone 1 Impedance, 3-phase trip + L/O, fault at 88.6km","zone 1 impedance, 3-phase trip + l/o, fault at 88.6km mmakgodumo - thamaga 132 line cb 205",Transmission,South,cloudy,scada,132.0,132,1,1,0.73,0.73,0.7333333333333333,0.7333333333333333,True,False,True,False,permanent,permanent,Permanent,False,,17,4,3,autumn,0,0,1,0,0,0,0,0
system::104/23::2023-04-06::01:27,system,104/23,2023-04-06,2023-04-06 01:27:00,2023-04-06,01:27,Segs,Segs,Segs - Dwaarsberg 132kV line CB 905,No load loss,no load loss segs - dwaarsberg 132kv line cb 905,Transmission,South,cloudy,scada,132.0,132,1,1,0.2,0.2,0.2,0.2,True,False,True,False,sustained,sustained,Non-permanent,False,,1,3,4,autumn,0,0,0,0,0,0,0,0
system::105/23::2023-04-07::08:07,system,105/23,2023-04-07,2023-04-07 08:07:00,2023-04-07,08:07,BDHT,BDHT || MOGS || SEGS || Gabane,BDHT 132/11kV Transformer 1 || BDHT 132/11kV Transformer 4 || MOGS 132/33kV Transformer 1 || MOGS 132/33kV Transformer 2 || SEGS - BDHT/MOGS 1 132kV line CB 605 || Gab south - Tlokweng 132kV line CB 905,Ramotswa & Gabane / Mochudi 33kV line feeders.,ramotswa & gabane / mochudi 33kv line feeders. bdht 132/11kv transformer 1 || bdht 132/11kv transformer 4 || mogs 132/33kv transformer 1 || mogs 132/33kv transformer 2 || segs - bdht/mogs 1 132kv line cb 605 || gab south - tlokweng 132kv line cb 905,Distribution,South,clear,scada,11.0,11 || 33 || 132,6,6,3.4,1.3333333333333333,0.8666666666666667,3.4,True,False,True,False,permanent,permanent,Permanent,False,,8,4,4,autumn,0,0,0,0,0,0,0,0
system::107/23::2023-04-08::05:32,system,107/23,2023-04-08,2023-04-08 05:32:00,2023-04-08,05:32,Morupule A,Morupule A || Serule,MORP A - Serule line CB L65 || Serule - MORP A line CB L55,No load loss,no load loss morp a - serule line cb l65 || serule - morp a line cb l55,Transmission,Central/South,clear,.moalosi,220.0,220,2,2,1.65,1.65,20.7,20.7,True,False,True,False,permanent,permanent,Permanent,False,,5,5,4,autumn,0,0,0,0,0,0,0,0
system::108/23::2023-04-09::02:55,system,108/23,2023-04-09,2023-04-09 02:55:00,2023-04-09,02:55,Kgale,Kgale || Thamaga,Kgale view 132kv line CB 405 || 132 Kv Bus Coupler CB 230 || 220/132 Kv T2 : HV CB H20 || :LV CB 280,It was advised that the line did not trip at Jwaneng End.,it was advised that the line did not trip at jwaneng end. kgale view 132kv line cb 405 || 132 kv bus coupler cb 230 || 220/132 kv t2 : hv cb h20 || :lv cb 280,Transmission,South,cloudy,kololo,132.0,132,4,4,0.5,0.5,0.5,0.5,True,False,True,False,sustained,sustained,Non-permanent,False,,2,6,4,autumn,0,0,0,0,0,0,0,1
system::110/23::2023-04-11::04:21,system,110/23,2023-04-11,2023-04-11 04:21:00,2023-04-11,04:21,Thamaga,Thamaga,Mmakgodumo - Thamaga 132kV Line CB 105 || Thamaga - Mmakgodumo 132kV Line CB 205 || 220/132 Transformer HV CB H10 || 220/132 Transformer LV CB 180 || 132kV Bus Coupler CB 230,No load loss,no load loss mmakgodumo - thamaga 132kv line cb 105 || thamaga - mmakgodumo 132kv line cb 205 || 220/132 transformer hv cb h10 || 220/132 transformer lv cb 180 || 132kv bus coupler cb 230,Transmission,South,clear,makoko,132.0,132,5,5,2.73,2.716,2.7,2.7333333333333334,True,False,True,False,permanent,permanent,Permanent,False,,4,1,4,autumn,0,0,0,0,0,0,0,0
system::111/23::2023-04-11::03:17,system,111/23,2023-04-11,2023-04-11 03:17:00,2023-04-11,03:17,MORP,MORP,Morp A Generator 2 12kv CB 2GO,"Load loss: 20 MW, 151.3 MWh","load loss: 20 mw, 151.3 mwh morp a generator 2 12kv cb 2go",Distribution,Central,clear,ralesota,12.0,12,1,1,7.57,7.57,7.566666666666666,7.566666666666666,True,False,True,False,permanent,permanent,Permanent,False,,3,1,4,autumn,0,0,0,0,0,0,0,0
system::112/23::2023-04-12::17:49,system,112/23,2023-04-12,2023-04-12 17:49:00,2023-04-12,17:49,Segs,Segs || Phakalane,Segoditshane- Phakalane 132kV line CB 805 || Phakalane- segoditshane 132kV line CB 105,"PHAKALANE SUB, load loss || Did not trip. Switched off as precaution.","phakalane sub, load loss || did not trip. switched off as precaution. segoditshane- phakalane 132kv line cb 805 || phakalane- segoditshane 132kv line cb 105",Transmission,South,clear,scada,132.0,132,2,2,2.42,2.3,2.1666666666666665,2.3833333333333333,True,False,True,False,permanent,permanent,Permanent,False,,17,2,4,autumn,0,0,0,0,0,0,0,1
system::114/23::2023-04-13::21:37,system,114/23,2023-04-13,2023-04-13 21:37:00,2023-04-13,21:37,MORP,MORP || Serule,MORP A - Serule line CB L65 || Serule - MORP A line CB L55,No load loss,no load loss morp a - serule line cb l65 || serule - morp a line cb l55,Transmission,Central/South,clear,.moalosi,220.0,220,2,2,1.72,1.71,1.7,1.7166666666666666,True,False,True,False,permanent,permanent,Permanent,False,,21,3,4,autumn,0,0,0,0,0,0,0,0
system::116/23::2023-04-17::14:31,system,116/23,2023-04-17,2023-04-17 14:31:00,2023-04-17,14:31,Letlhakane,Letlhakane,Letlhakane 220/132kV TRF4 LV CB 480 || 132kV B/Coupler CB 530,"This trip occurred when works under LOA 321/23 was on progress, with trip links removed and B/Z relay OFF. SNR Eng. Advised that LOA should be cancelled and prepare for another one for investigating this wrong tripping.","this trip occurred when works under loa 321/23 was on progress, with trip links removed and b/z relay off. snr eng. advised that loa should be cancelled and prepare for another one for investigating this wrong tripping. letlhakane 220/132kv trf4 lv cb 480 || 132kv b/coupler cb 530",Transmission,North / West,clear,theophillus,132.0,132,2,2,1.2,1.2,1.2,1.2,True,False,True,False,permanent,permanent,Permanent,False,,14,0,4,autumn,0,0,0,0,0,0,0,0
system::120/23::2023-04-21::19:04,system,120/23,2023-04-21,2023-04-21 19:04:00,2023-04-21,19:04,Phokoje,Phokoje || Insukamini,Phokoje - Insukamini 400kV line CB 2L5 || Insukamini - Phokoje 400kV line,No load loss,no load loss phokoje - insukamini 400kv line cb 2l5 || insukamini - phokoje 400kv line,Transmission,North,clear,scada,400.0,400,2,2,0.25,0.165,0.0833333333333333,0.25,True,False,True,True,sustained || transient,sustained,Non-permanent,False,,19,4,4,autumn,0,0,0,0,0,0,0,0
system::121/23::2023-04-26::17:19,system,121/23,2023-04-26,2023-04-26 17:19:00,2023-04-26,17:19,Jwaneng,Jwaneng,Jwaneng 132/33kV Transformer 9 HV CB 410 || Jwaneng 132/33kV Transformer 9 LV CB 9H0,Load loss to Debswana Mine Boreholes power supply.,load loss to debswana mine boreholes power supply. jwaneng 132/33kv transformer 9 hv cb 410 || jwaneng 132/33kv transformer 9 lv cb 9h0,Distribution,South,clear,mosarwe,33.0,33,2,2,0.72,0.72,0.7166666666666667,0.7166666666666667,True,False,True,False,permanent,permanent,Permanent,False,,17,2,4,autumn,0,0,0,0,0,0,0,0
system::124/23::2023-05-05::15:15,system,124/23,2023-05-05,2023-05-05 15:15:00,2023-05-05,15:15,MOGS,B/HURST || MOGS || SEGS,B/HURST 132/11kV Transformer 2 LV CB 4H0 || MOGS 132/11kV Transformer 3 HV CB 410 || MOGS 132/11kV Transformer 3 LV CB 3H0 || MOGS 132/11kV Transformer 4 HV CB 510 || MOGS 132/11kV Transformer 4 LV CB 4H0 || SEGS - B/HURST - MOGS 2 132kV line CB 405 || MOGS - RAKOLA 132kV line CB 305,"Intertrip Receive/Send; Tripped || Intertrip Receive; Tripped || Tripped || O/C & Directional E/F Relay: white, blue phase to ground; 3ph Trip + LO || Impedance start Z3, L1-L3; 3ph Trip + LO","intertrip receive/send; tripped || intertrip receive; tripped || tripped || o/c & directional e/f relay: white, blue phase to ground; 3ph trip + lo || impedance start z3, l1-l3; 3ph trip + lo b/hurst 132/11kv transformer 2 lv cb 4h0 || mogs 132/11kv transformer 3 hv cb 410 || mogs 132/11kv transformer 3 lv cb 3h0 || mogs 132/11kv transformer 4 hv cb 510 || mogs 132/11kv transformer 4 lv cb 4h0 || segs - b/hurst - mogs 2 132kv line cb 405 || mogs - rakola 132kv line cb 305",Distribution,South,clear,scada,11.0,11 || 132,7,7,4.3,2.2142857142857144,1.6666666666666667,4.3,True,False,True,False,permanent,permanent,Permanent,False,,15,4,5,autumn,1,1,1,1,0,0,0,0
system::127/23::2023-05-06::04:14,system,127/23,2023-05-06,2023-05-06 04:14:00,2023-05-06,04:14,Segoditshane,Segoditshane,Segoditshane - Dwarsberg 132kV line CB 905,3ph T + L/O,3ph t + l/o segoditshane - dwarsberg 132kv line cb 905,Transmission,South,clear,scada,132.0,132,1,1,0.52,0.52,0.5166666666666667,0.5166666666666667,True,False,True,False,permanent,permanent,Permanent,False,,4,5,5,autumn,0,0,0,1,0,0,0,0
system::128/23::2023-05-08::00:13,system,128/23,2023-05-08,2023-05-08 00:13:00,2023-05-08,00:13,Orapa,Orapa || Phokoje || Matimba,Orapa 2 220/33kV Transformer 1 HV CB H10 || Phokoje - Matimba 400kV line CB 3L5 || Matimba - Phokoje 400kV line,"Overvoltage; Tripped || Directional E/F, Z1, Red phase trip, DTT; 3 ph T + L/O || S ph T + ARC + 3ph T + L/O & White ph to ground","overvoltage; tripped || directional e/f, z1, red phase trip, dtt; 3 ph t + l/o || s ph t + arc + 3ph t + l/o & white ph to ground orapa 2 220/33kv transformer 1 hv cb h10 || phokoje - matimba 400kv line cb 3l5 || matimba - phokoje 400kv line",Transmission,IPS,clear,scada,400.0,33 || 400,3,3,5.47,2.0866666666666664,0.1166666666666666,5.466666666666667,True,False,True,True,permanent || sustained,permanent,Permanent,False,,0,0,5,autumn,0,1,1,1,0,0,1,0
system::128/23::2023-05-08::00:16,system,128/23,2023-05-08,2023-05-08 00:16:00,2023-05-08,00:16,Mowana,Mowana,Mowana 132/11kV Transformer 1 || Mowana - Dukwe 132kV line CB 105,Overvoltage; Tripped || Overvoltage; 3 ph T + L/O,overvoltage; tripped || overvoltage; 3 ph t + l/o mowana 132/11kv transformer 1 || mowana - dukwe 132kv line cb 105,Distribution,IPS,clear,scada,11.0,11 || 132,2,2,5.1,5.1,5.1,5.1,True,False,True,False,permanent,permanent,Permanent,False,,0,0,5,autumn,0,0,0,0,0,0,1,0
system::128/23::2023-05-08::00:21,system,128/23,2023-05-08,2023-05-08 00:21:00,2023-05-08,00:21,SEGS,SEGS,SEGS - DWARSBERG 132kV line CB 905,OC & EF trip & Zone 2 trip; 3 ph T + L/O,oc & ef trip & zone 2 trip; 3 ph t + l/o segs - dwarsberg 132kv line cb 905,Transmission,IPS,clear,ntoko,132.0,132,1,1,4.52,4.52,4.516666666666667,4.516666666666667,True,False,True,False,permanent,permanent,Permanent,False,,0,0,5,autumn,0,0,0,0,0,0,0,0
system::133/23::2023-05-15::08:43,system,133/23,2023-05-15,2023-05-15 08:43:00,2023-05-15,08:43,Hydromet,Hydromet,Hydromet - Phoenix 1 66kV line CB 505,BCU Relay - White & Blue phase to ground; 3 ph T + L/O,bcu relay - white & blue phase to ground; 3 ph t + l/o hydromet - phoenix 1 66kv line cb 505,Sub-Transmission,North,clear,scada,66.0,66,1,1,0.15,0.15,0.15,0.15,True,False,True,False,sustained,sustained,Non-permanent,False,,8,0,5,autumn,0,1,1,0,0,0,0,0
system::137/23::2023-05-20::20:39,system,137/23,2023-05-20,2023-05-20 20:39:00,2023-05-20,20:39,Morupule A,Morupule A,Morupule A - Generator 3,Electronic Protection Gen trip; No interruption of supply,electronic protection gen trip; no interruption of supply morupule a - generator 3,Transmission,Central,clear,scada,132.0,132,1,1,2.85,2.85,2.85,2.85,True,False,True,False,permanent,permanent,Permanent,False,,20,5,5,autumn,0,0,0,0,0,0,0,0
system::139/23::2023-05-23::22:11,system,139/23,2023-05-23,2023-05-23 22:11:00,2023-05-23,22:11,Phokoje,Phokoje,Phokoje - Insukamini 400kV line CB 2L5,"MN A RED PH, DTTR, PERM I/T SEND, MN B MTR, MN A MTR; DTTS; 3phT+L/O","mn a red ph, dttr, perm i/t send, mn b mtr, mn a mtr; dtts; 3pht+l/o phokoje - insukamini 400kv line cb 2l5",Transmission,North,clear,scada,400.0,400,1,1,0.98,0.98,0.9833333333333332,0.9833333333333332,True,False,True,False,permanent,permanent,Permanent,False,,22,1,5,autumn,0,0,0,0,0,0,0,0
system::140/23::2023-05-31::05:14,system,140/23,2023-05-31,2023-05-31 05:14:00,2023-05-31,05:14,Gov/Enclave,Gov/Enclave,Gov/Enclave 132/11kV TRF 2 HV CB 280 || Gov/Enclave 132/11kV TRF 2 LV CB 2HO,Master Trip Operated; Tap Change Buchholz Operated || Under Frequency; Protection Trip,master trip operated; tap change buchholz operated || under frequency; protection trip gov/enclave 132/11kv trf 2 hv cb 280 || gov/enclave 132/11kv trf 2 lv cb 2ho,Distribution,South,cloudy,ntoko,11.0,11,2,2,9.82,9.82,9.816666666666666,9.816666666666666,True,False,True,False,permanent,permanent,Permanent,False,,5,2,5,autumn,0,0,0,0,1,0,1,0
system::141/23::2023-06-02::10:48,system,141/23,2023-06-02,2023-06-02 10:48:00,2023-06-02,10:48,Maun,Maun || Gov/Enclave,Maun 132/11kV Transformer 1 HV CB 110 || Maun 132/11kV Transformer 2 LV CB 2TO || Gov/Enclave 132/33kV Transformer 2 HV CB 210,Did not trip initially; High set O/C on Matshwane feeder; later tripped || O/C trip || High set O/C on CSS feeder; tripped,did not trip initially; high set o/c on matshwane feeder; later tripped || o/c trip || high set o/c on css feeder; tripped maun 132/11kv transformer 1 hv cb 110 || maun 132/11kv transformer 2 lv cb 2to || gov/enclave 132/33kv transformer 2 hv cb 210,Distribution,North,clear,mosala,11.0,11 || 132,3,3,0.62,0.62,0.6166666666666667,0.6166666666666667,True,False,True,False,permanent,permanent,Permanent,False,,10,4,6,winter,1,0,0,0,0,0,0,1
system::144/23::2023-06-08::11:19,system,144/23,2023-06-08,2023-06-08 11:19:00,2023-06-08,11:19,Morupule A,Morupule A,Morupule A 66kV line 2 CB 210,3ph T + L/O,3ph t + l/o morupule a 66kv line 2 cb 210,Sub-Transmission,Central,clear,moalosi,66.0,66,1,1,3.27,3.27,3.2666666666666666,3.2666666666666666,True,False,True,False,permanent,permanent,Permanent,False,,11,3,6,winter,0,0,0,1,0,0,0,0
system::144/23::2023-06-08::11:59,system,144/23,2023-06-08,2023-06-08 11:59:00,2023-06-08,11:59,Lotsane,Lotsane,Lotsane 66kV Bus Section CB Q20,"O/C and E/F, zone 2 trip","o/c and e/f, zone 2 trip lotsane 66kv bus section cb q20",Sub-Transmission,Central,clear,gape nthobatsang,66.0,66,1,1,0.95,0.95,0.95,0.95,True,False,True,False,permanent,permanent,Permanent,False,,11,3,6,winter,1,1,0,0,0,0,0,0
system::145/23::2023-06-09::04:02,system,145/23,2023-06-09,2023-06-09 04:02:00,2023-06-09,04:02,Morupule A,Morupule A || Serule || Phokoje || Orapa,Morupule A - Serule 220kV line CB L55 || Serule - Morupule A 220kV line CB L65 || Phokoje - Serule 220kV line CB L35 || Orapa 2 - Serule 220kV line CB L15,"Dist Protn Relay: DTT, 2L2 trip, Blue Phase to neutral, Zone 1 trip || Dist Protn Relay: DTT & MT || MN B-Dist Protn Relay: PSL2, PSN, MT, DTTS & CAR 3&4 || Blue phase to Ground & O/C instantaneous trip","dist protn relay: dtt, 2l2 trip, blue phase to neutral, zone 1 trip || dist protn relay: dtt & mt || mn b-dist protn relay: psl2, psn, mt, dtts & car 3&4 || blue phase to ground & o/c instantaneous trip morupule a - serule 220kv line cb l55 || serule - morupule a 220kv line cb l65 || phokoje - serule 220kv line cb l35 || orapa 2 - serule 220kv line cb l15",Transmission,Central/North,clear,sekgatlhola,220.0,220,4,4,1.98,1.2475,0.2333333333333333,1.9833333333333332,True,False,True,True,permanent || sustained,permanent,Permanent,False,,4,4,6,winter,1,1,1,0,0,0,0,0
system::147/23::2023-06-15::15:18,system,147/23,2023-06-15,2023-06-15 15:18:00,2023-06-15,15:18,Makoba,Makoba,Makoba 132/33kV T2 HV & LV CBs 210 & T20 || 33kV Bus Bar B/S CB S10,"LV Bus zone 2 trip & Mastertrip operated || Zone 2 trip, Check Zine trip & Zone 2 trip L1","lv bus zone 2 trip & mastertrip operated || zone 2 trip, check zine trip & zone 2 trip l1 makoba 132/33kv t2 hv & lv cbs 210 & t20 || 33kv bus bar b/s cb s10",Distribution,North West,clear,chabalala,33.0,33,2,2,0.37,0.37,0.3666666666666666,0.3666666666666666,True,False,True,False,sustained,sustained,Non-permanent,False,,15,3,6,winter,0,0,0,0,0,0,0,0
system::148/23::2023-06-16::04:12,system,148/23,2023-06-16,2023-06-16 04:12:00,2023-06-16,04:12,SEGS,SEGS,SEGS - Spitskop 132kV line CB 905,3ph T + L/O,3ph t + l/o segs - spitskop 132kv line cb 905,Transmission,South,clear,scada,132.0,132,1,1,0.5,0.5,0.5,0.5,True,False,True,False,sustained,sustained,Non-permanent,False,,4,4,6,winter,0,0,0,1,0,0,0,0
system::149/23::2023-06-19::11:07,system,149/23,2023-06-19,2023-06-19 11:07:00,2023-06-19,11:07,Isang,Isang,Isang - Segoditshane 220kV line CB L25,"DTT Send/Receive, Permissive Trip; 3-ph T + L/O; Fault: L3-Earth","dtt send/receive, permissive trip; 3-ph t + l/o; fault: l3-earth isang - segoditshane 220kv line cb l25",Transmission,South,rainy/stormy,ntoko,220.0,220,1,1,0.03,0.03,0.0333333333333333,0.0333333333333333,True,False,True,False,transient,transient,Non-permanent,False,,11,0,6,winter,0,0,0,0,0,0,0,0
system::151/23::2023-06-20::17:30,system,151/23,2023-06-20,2023-06-20 17:30:00,2023-06-20,17:30,Hydromet,Hydromet,Hydromet - Phoenix 1 66kV line CB 505,3ph T + L/O,3ph t + l/o hydromet - phoenix 1 66kv line cb 505,Sub-Transmission,North,clear,scada,66.0,66,1,1,0.15,0.15,0.15,0.15,True,False,True,False,sustained,sustained,Non-permanent,False,,17,1,6,winter,0,0,0,1,0,0,0,0
